CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,Cluster
16123,2011-10-19,1,307.78000000000003,51,Moderate
16124,2011-01-26,1,249.0,317,At-Risk
16127,2011-10-31,1,656.25,39,Moderate
16128,2011-11-22,5,1880.22,17,Loyal
16131,2011-10-19,6,3506.54,51,Loyal
16134,2011-11-18,1,334.56,21,Moderate
16135,2011-03-22,1,517.55,262,At-Risk
16136,2011-10-11,3,709.38,59,Moderate
16139,2011-11-21,3,635.4100000000001,18,Moderate
16140,2011-10-05,1,601.04,65,Moderate
16141,2011-09-12,1,620.4,88,Moderate
16142,2011-04-04,1,535.34,249,At-Risk
16143,2011-12-06,4,1613.59,3,Loyal
16144,2011-04-07,1,175.2,246,At-Risk
16146,2011-07-05,3,734.13,157,Moderate
16147,2011-07-29,1,375.0,133,Moderate
16148,2011-02-16,1,76.32000000000001,296,At-Risk
16149,2011-12-05,2,280.52,4,Moderate
16150,2011-10-28,4,1659.6,42,Loyal
16152,2011-03-16,1,1829.04,268,At-Risk
16153,2011-10-21,4,1609.22,49,Loyal
16157,2011-11-24,3,656.69,15,Moderate
16159,2011-03-03,1,348.2,281,At-Risk
16160,2011-10-05,2,1025.44,65,Moderate
16162,2011-04-01,1,37.4,252,At-Risk
16163,2011-04-21,1,415.00000000000006,232,At-Risk
16164,2011-11-22,3,822.48,17,Moderate
16169,2011-12-01,4,1822.97,8,Loyal
16170,2011-10-20,6,1885.05,50,Loyal
16171,2011-10-11,1,73.19999999999999,59,Moderate
16172,2011-09-05,5,1140.21,95,Loyal
16173,2011-11-24,6,1418.32,15,Loyal
16174,2011-08-05,3,1009.55,126,Moderate
16175,2011-09-06,4,1037.59,94,Loyal
16177,2011-10-20,1,331.95,50,Moderate
16178,2011-07-24,1,197.9,138,At-Risk
16179,2011-10-10,1,215.83,60,Moderate
16181,2011-09-27,1,305.54,73,Moderate
16183,2011-10-03,1,338.71000000000004,67,Moderate
16184,2011-10-06,6,1158.79,64,Loyal
16185,2011-11-23,2,529.41,16,Moderate
16188,2011-10-26,4,981.86,44,Loyal
16189,2011-11-24,2,215.48,15,Moderate
16190,2011-10-30,1,215.08,40,Moderate
16193,2011-04-17,1,314.45,236,At-Risk
16198,2011-09-25,1,400.681,75,Moderate
16200,2011-12-05,2,1068.87,4,Moderate
16201,2011-12-06,4,1863.47,3,Loyal
16203,2011-10-12,3,422.2,58,Moderate
16204,2011-11-16,1,384.18,23,Moderate
16205,2011-11-09,4,757.63,30,Moderate
16206,2011-10-16,4,537.0600000000001,54,Moderate
16207,2011-11-14,1,394.38,25,Moderate
16208,2011-10-26,2,664.26,44,Moderate
16209,2011-09-12,5,2262.62,88,Loyal
16211,2011-09-12,1,547.02,88,Moderate
16212,2011-11-20,2,690.34,19,Moderate
16213,2011-09-22,1,159.0,78,Moderate
16214,2011-06-22,3,1062.75,170,At-Risk
16215,2011-09-20,1,242.35,80,Moderate
16216,2011-03-17,1,914.93,267,At-Risk
16217,2011-04-18,2,304.25,235,At-Risk
16218,2011-11-10,6,2613.38,29,Loyal
16221,2011-11-03,2,694.12,36,Moderate
16222,2011-01-25,1,773.55,318,At-Risk
16224,2011-10-13,4,1295.3,57,Loyal
16225,2011-10-26,5,1096.32,44,Loyal
16226,2011-05-20,3,255.12,203,At-Risk
16227,2011-04-28,1,314.22,225,At-Risk
16229,2011-09-13,2,1010.6,87,Moderate
16230,2011-06-03,2,542.03,189,At-Risk
16232,2011-10-27,4,990.88,43,Loyal
16233,2011-09-29,2,389.28,71,Moderate
16235,2011-10-30,5,867.3100000000001,40,Loyal
16236,2011-09-22,1,432.2,78,Moderate
16239,2011-10-14,2,414.2,56,Moderate
16243,2011-11-06,2,409.1,33,Moderate
16244,2011-05-12,1,466.12,211,At-Risk
16245,2011-11-16,3,1413.66,23,Loyal
16247,2011-06-22,1,114.56,170,At-Risk
16248,2011-10-09,1,152.94,61,Moderate
16249,2011-10-18,5,1800.07,52,Loyal
16250,2011-03-23,1,163.3,261,At-Risk
16255,2011-11-23,7,2245.66,16,Loyal
16256,2011-03-18,1,752.4300000000001,266,At-Risk
16257,2011-06-16,1,46.95,176,At-Risk
16260,2011-10-20,1,1035.45,50,Moderate
16261,2011-11-22,4,728.54,17,Moderate
16266,2011-09-27,7,861.89,73,Loyal
16268,2011-09-29,2,667.65,71,Moderate
16271,2011-12-07,4,1271.42,2,Loyal
16272,2011-08-15,1,411.7,116,Moderate
16275,2011-05-27,1,559.87,196,At-Risk
16276,2011-06-16,1,810.6,176,At-Risk
16278,2011-08-31,1,566.38,100,Moderate
16279,2011-11-18,3,1502.78,21,Loyal
16281,2011-09-28,1,2062.06,72,Moderate
16282,2011-01-04,1,168.3,339,At-Risk
16283,2011-12-04,5,1570.81,5,Loyal
16284,2011-11-08,2,812.68,31,Moderate
16287,2011-06-23,1,142.5,169,At-Risk
16292,2011-08-10,1,302.25,121,Moderate
16295,2011-11-30,4,1328.55,9,Loyal
16297,2011-03-16,1,301.9,268,At-Risk
16298,2011-11-17,3,598.2,22,Moderate
16302,2011-08-05,1,233.22,126,Moderate
16305,2011-07-24,1,361.22,138,At-Risk
16306,2011-05-10,5,564.17,213,At-Risk
16308,2011-11-02,4,2560.0,37,Loyal
16309,2011-08-25,2,706.57,106,Moderate
16311,2011-11-22,2,616.26,17,Moderate
16313,2011-12-06,2,274.15000000000003,3,Moderate
16315,2011-01-13,1,226.37,330,At-Risk
16316,2011-10-06,7,2630.69,64,Loyal
16317,2011-08-12,3,1341.65,119,Moderate
16318,2011-11-04,1,328.15000000000003,35,Moderate
16319,2011-05-06,1,404.4,217,At-Risk
16320,2011-06-20,2,1038.46,172,At-Risk
16321,2011-09-28,5,373.65,72,Moderate
16322,2011-12-08,2,326.75,1,Moderate
16323,2011-05-27,1,207.50000000000003,196,At-Risk
16324,2011-08-03,3,408.59,128,Moderate
16325,2011-10-24,3,594.24,46,Moderate
16327,2011-11-25,5,3284.67,14,Loyal
16330,2011-11-22,3,251.91,17,Moderate
16332,2011-11-11,7,1582.8,28,Loyal
16337,2011-11-03,1,151.05,36,Moderate
16338,2011-07-05,1,214.8,157,At-Risk
16339,2011-02-28,1,94.05,284,At-Risk
16340,2011-08-24,1,534.31,107,Moderate
16341,2011-11-15,4,1971.87,24,Loyal
16342,2011-09-25,4,322.41,75,Moderate
16343,2011-11-23,2,328.58,16,Moderate
16344,2011-07-04,1,101.1,158,At-Risk
16345,2011-10-26,1,565.46,44,Moderate
16347,2011-11-28,2,847.45,11,Moderate
16348,2011-11-07,7,1415.65,32,Loyal
16349,2011-02-22,1,53.5,290,At-Risk
16350,2011-11-18,4,1116.47,21,Loyal
16351,2011-01-11,1,153.9,332,At-Risk
16352,2011-11-22,2,494.44,17,Moderate
16354,2011-10-07,2,395.8,63,Moderate
16356,2011-05-26,3,211.77,197,At-Risk
16357,2011-11-06,3,658.88,33,Moderate
16358,2011-12-08,4,2027.5,1,Loyal
16360,2011-12-05,6,3450.41,4,Loyal
16361,2011-11-30,4,891.21,9,Moderate
16362,2011-11-07,5,709.99,32,Loyal
16363,2011-10-17,1,109.36,53,Moderate
16364,2011-11-28,2,705.79,11,Moderate
16365,2011-11-22,7,1171.96,17,Loyal
16366,2011-11-21,1,327.3,18,Moderate
16367,2011-11-02,1,633.58,37,Moderate
16368,2011-12-07,2,479.91,2,Moderate
16369,2011-11-21,3,1545.41,18,Loyal
16370,2011-09-18,4,1301.91,82,Loyal
16372,2011-11-06,2,355.73,33,Moderate
16374,2011-10-04,2,466.73,66,Moderate
16376,2011-12-01,2,974.96,8,Moderate
16377,2011-03-17,1,676.2,267,At-Risk
16378,2011-04-06,3,362.95,247,At-Risk
16379,2011-12-05,4,2157.4,4,Loyal
16380,2011-10-09,1,1743.15,61,Moderate
16383,2011-09-26,2,643.76,74,Moderate
16384,2011-09-11,2,584.5,89,Moderate
16385,2011-10-10,2,407.66,60,Moderate
16386,2011-11-11,2,302.57,28,Moderate
16387,2011-01-21,1,94.36,322,At-Risk
16389,2011-10-17,4,1382.0700000000002,53,Loyal
16392,2011-03-15,1,217.89,269,At-Risk
16394,2011-10-14,5,1555.34,56,Loyal
16395,2011-10-10,5,1482.06,60,Loyal
16398,2011-07-08,2,1705.8,154,Moderate
16399,2011-11-20,2,408.02,19,Moderate
16400,2011-09-06,1,303.93,94,Moderate
16402,2011-03-20,1,87.8,264,At-Risk
16403,2011-01-31,1,177.5,312,At-Risk
16404,2011-09-30,1,443.05,70,Moderate
16405,2011-02-10,2,167.25,302,At-Risk
16406,2011-11-21,1,154.35,18,Moderate
16409,2011-11-03,5,2022.98,36,Loyal
16411,2011-11-20,1,83.15,19,Moderate
16412,2011-10-17,1,135.99,53,Moderate
16413,2011-10-14,1,262.2,56,Moderate
16414,2011-11-18,2,126.25,21,Moderate
16415,2011-10-26,1,200.27,44,Moderate
16416,2011-11-13,3,1051.4,26,Moderate
16418,2011-10-26,3,631.12,44,Moderate
16419,2011-08-19,6,958.71,112,Loyal
16423,2011-11-15,1,346.12,24,Moderate
16424,2011-06-01,1,133.56,191,At-Risk
16425,2011-02-10,1,302.7,302,At-Risk
16427,2011-03-21,2,241.06,263,At-Risk
16429,2011-08-25,1,284.55,106,Moderate
16430,2011-10-13,1,300.85,57,Moderate
16431,2011-05-10,3,623.28,213,At-Risk
16432,2011-10-06,1,287.40000000000003,64,Moderate
16433,2011-11-11,1,184.26,28,Moderate
16434,2011-11-10,7,1511.8,29,Loyal
16438,2011-12-04,5,798.35,5,Loyal
16441,2011-10-03,2,381.2,67,Moderate
16442,2011-12-08,2,462.24,1,Moderate
16444,2011-10-24,4,654.67,46,Moderate
16445,2011-11-06,1,230.51,33,Moderate
16447,2011-07-27,1,255.91,135,Moderate
16448,2011-05-25,1,182.99,198,At-Risk
16449,2011-05-26,2,707.69,197,At-Risk
16450,2011-07-13,1,311.92,149,At-Risk
16451,2011-09-13,1,266.97,87,Moderate
16454,2011-10-26,2,6.9,44,Moderate
16455,2011-10-07,4,1309.2,63,Loyal
16456,2011-09-01,4,1370.78,99,Loyal
16457,2011-05-05,1,208.36,218,At-Risk
16460,2011-11-11,3,811.23,28,Moderate
16461,2011-06-15,1,142.92,177,At-Risk
16462,2011-09-27,3,136.0,73,Moderate
16463,2011-11-18,4,1422.4,21,Loyal
16464,2011-11-20,3,1298.66,19,Moderate
16466,2011-11-06,7,1595.96,33,Loyal
16468,2011-09-26,1,74.9,74,Moderate
16469,2011-11-16,4,625.42,23,Moderate
16470,2011-10-19,3,536.4300000000001,51,Moderate
16471,2011-03-10,1,223.95,274,At-Risk
16473,2011-06-28,3,316.11,164,At-Risk
16474,2011-12-02,7,1810.65,7,Loyal
16475,2011-09-12,4,544.3,88,Moderate
16477,2011-10-07,5,1950.06,63,Loyal
16478,2011-11-14,3,331.0,25,Moderate
16479,2011-11-29,2,300.83,10,Moderate
16480,2011-09-25,1,769.29,75,Moderate
16482,2011-11-24,1,220.62,15,Moderate
16483,2011-05-31,1,139.35,192,At-Risk
16484,2011-06-19,2,404.3,173,At-Risk
16485,2011-09-23,1,363.65,77,Moderate
16488,2011-11-06,3,498.8,33,Moderate
16491,2011-10-24,1,731.5,46,Moderate
16493,2011-09-21,4,1351.63,79,Loyal
16494,2011-02-16,1,826.53,296,At-Risk
16495,2011-12-06,3,648.26,3,Moderate
16496,2011-12-01,3,1599.52,8,Loyal
16497,2011-10-21,6,2965.69,49,Loyal
16498,2011-07-01,2,100.97,161,At-Risk
16500,2011-12-05,6,400.86,4,Loyal
16503,2011-08-25,3,943.84,106,Moderate
16504,2011-11-14,1,465.88,25,Moderate
16505,2011-11-08,1,777.6,31,Moderate
16506,2011-11-20,2,90.3,19,Moderate
16509,2011-02-16,1,363.7000000000001,296,At-Risk
16511,2011-11-18,3,918.33,21,Moderate
16513,2011-12-05,4,874.59,4,Moderate
16515,2011-10-18,5,1624.14,52,Loyal
16516,2011-11-09,1,101.7,30,Moderate
16517,2011-03-07,1,162.70000000000002,277,At-Risk
16518,2011-10-09,2,484.32,61,Moderate
16519,2011-11-14,1,111.38,25,Moderate
16520,2011-06-06,2,720.8100000000001,186,At-Risk
16526,2011-06-21,1,290.36,171,At-Risk
16527,2011-09-19,1,228.06,81,Moderate
16528,2011-12-06,1,244.41,3,Moderate
16529,2011-06-02,1,455.25,190,At-Risk
16531,2011-11-17,6,1151.77,22,Loyal
16533,2011-11-20,3,1082.81,19,Moderate
16535,2011-12-04,1,593.75,5,Moderate
16536,2011-08-21,1,548.12,110,Moderate
16539,2011-12-07,2,641.56,2,Moderate
16542,2011-10-17,1,119.62,53,Moderate
16545,2011-06-28,1,339.3,164,At-Risk
16546,2011-02-22,1,487.75,290,At-Risk
16550,2011-08-23,4,1744.31,108,Loyal
16551,2011-09-05,3,922.12,95,Moderate
16552,2011-04-11,1,284.44,242,At-Risk
16554,2011-10-28,3,837.1,42,Moderate
16555,2011-11-04,2,285.89,35,Moderate
16556,2011-10-04,6,3002.94,66,Loyal
16557,2011-11-15,2,281.85,24,Moderate
16560,2011-11-13,1,509.23,26,Moderate
16561,2011-12-04,2,511.12,5,Moderate
16563,2011-10-17,1,1077.74,53,Moderate
16566,2011-11-24,5,614.66,15,Loyal
16567,2011-05-29,2,865.6,194,At-Risk
16569,2011-12-06,1,124.2,3,Moderate
16571,2011-11-13,3,1421.69,26,Loyal
16572,2011-08-04,3,1009.6,127,Moderate
16573,2011-09-16,2,663.61,84,Moderate
16574,2011-09-29,1,451.44,71,Moderate
16581,2011-06-10,1,105.84,182,At-Risk
16582,2011-08-18,1,313.62,113,Moderate
16584,2011-09-20,2,936.08,80,Moderate
16586,2011-04-05,1,463.95,248,At-Risk
16587,2011-04-21,1,225.15,232,At-Risk
16589,2011-09-29,3,459.24,71,Moderate
16591,2011-10-02,1,213.5,68,Moderate
16593,2011-10-20,3,330.03,50,Moderate
16594,2011-09-25,1,181.09,75,Moderate
16595,2011-10-09,1,360.16,61,Moderate
16596,2011-11-24,1,129.5,15,Moderate
16597,2011-12-05,1,90.04,4,Moderate
16598,2011-02-27,1,145.05,285,At-Risk
16600,2011-12-05,6,813.52,4,Loyal
16601,2011-10-30,1,242.7,40,Moderate
16602,2011-11-03,1,528.08,36,Moderate
16603,2011-09-26,2,482.47,74,Moderate
16610,2011-05-04,1,75.66,219,At-Risk
16611,2011-06-06,1,129.49,186,At-Risk
16612,2011-11-07,4,1187.66,32,Loyal
16613,2011-09-30,1,618.59,70,Moderate
16614,2011-06-10,1,506.19,182,At-Risk
16616,2011-11-24,2,500.42,15,Moderate
16617,2011-04-18,1,151.85,235,At-Risk
16618,2011-11-08,5,2647.59,31,Loyal
16619,2011-03-21,1,226.21,263,At-Risk
16620,2011-12-06,2,178.96,3,Moderate
16621,2011-10-19,4,813.48,51,Moderate
16623,2011-04-08,1,129.45000000000002,245,At-Risk
16624,2011-09-20,2,810.57,80,Moderate
16625,2011-03-10,1,333.08,274,At-Risk
16627,2011-09-21,1,322.8,79,Moderate
16628,2011-11-10,5,2188.05,29,Loyal
16629,2011-09-27,2,408.63,73,Moderate
16633,2011-11-22,6,2883.1,17,Loyal
16634,2011-05-01,1,53.1,222,At-Risk
16637,2011-11-07,4,1154.47,32,Loyal
16638,2011-11-17,8,1609.92,22,Loyal
16639,2011-11-08,3,1257.51,31,Moderate
16641,2011-08-26,1,231.1,105,Moderate
16642,2011-12-05,2,688.33,4,Moderate
16643,2011-04-08,1,487.51,245,At-Risk
16644,2011-06-15,2,833.78,177,At-Risk
16647,2011-06-23,2,214.06,169,At-Risk
16648,2011-10-28,1,290.66,42,Moderate
16650,2011-09-29,1,518.42,71,Moderate
16653,2011-11-23,2,1212.66,16,Moderate
16654,2011-07-21,3,373.87,141,Moderate
16657,2011-11-30,4,874.43,9,Moderate
16659,2011-06-03,1,39.12,189,At-Risk
16660,2011-11-23,4,1267.65,16,Loyal
16666,2011-11-20,1,118.98,19,Moderate
16667,2011-10-02,2,567.1800000000001,68,Moderate
16668,2011-11-24,6,306.72,15,Loyal
16669,2011-11-16,3,1348.88,23,Loyal
16671,2011-11-11,3,1692.27,28,Loyal
16674,2011-10-16,2,304.24,54,Moderate
16676,2011-11-06,4,1592.12,33,Loyal
16680,2011-10-27,1,183.7,43,Moderate
16681,2011-09-28,6,1770.34,72,Loyal
16682,2011-12-05,5,1028.0,4,Loyal
16685,2011-10-09,2,324.24,61,Moderate
16686,2011-10-23,6,2608.75,47,Loyal
16688,2011-12-08,4,1260.86,1,Loyal
16689,2011-09-25,2,422.6,75,Moderate
16690,2011-09-28,2,225.58,72,Moderate
16692,2011-03-28,2,1276.0,256,At-Risk
16693,2011-10-02,2,477.86,68,Moderate
16696,2011-07-27,4,657.9,135,Moderate
16697,2011-04-12,1,112.75,241,At-Risk
16698,2011-04-27,2,1998.0,226,At-Risk
16706,2011-11-02,3,531.35,37,Moderate
16708,2011-10-25,1,656.63,45,Moderate
16709,2011-09-16,5,3029.87,84,Loyal
16710,2011-11-20,8,1948.07,19,Loyal
16711,2011-12-06,4,1436.83,3,Loyal
16714,2011-05-05,3,1129.06,218,At-Risk
16715,2011-09-22,1,301.72,78,Moderate
16716,2011-03-18,2,901.2,266,At-Risk
16717,2011-11-16,5,3535.83,23,Loyal
16719,2011-11-25,6,1339.49,14,Loyal
16720,2011-11-13,1,152.95,26,Moderate
16721,2011-03-22,1,292.47,262,At-Risk
16723,2011-09-09,2,576.4,91,Moderate
16725,2011-02-10,4,437.82,302,At-Risk
16726,2011-11-13,4,1229.17,26,Loyal
16728,2011-10-24,4,1048.28,46,Loyal
16730,2011-10-18,3,743.11,52,Moderate
16732,2011-11-08,1,603.75,31,Moderate
16734,2011-10-18,3,646.76,52,Moderate
16735,2011-09-22,5,2247.41,78,Loyal
16737,2011-10-17,1,417.6,53,Moderate
16738,2011-02-15,1,3.75,297,At-Risk
16739,2011-06-16,1,323.0,176,At-Risk
16742,2011-10-24,1,464.9,46,Moderate
16743,2011-11-10,6,1782.85,29,Loyal
16744,2011-11-28,7,1291.91,11,Loyal
16747,2011-11-02,2,836.0600000000001,37,Moderate
16748,2011-11-22,5,1515.9,17,Loyal
16750,2011-10-26,5,623.93,44,Loyal
16751,2011-11-09,1,1764.72,30,Moderate
16753,2011-10-12,1,223.92,58,Moderate
16755,2011-08-17,3,1475.43,114,Loyal
16756,2011-05-09,1,239.4,214,At-Risk
16757,2011-01-25,1,106.83,318,At-Risk
16758,2011-10-05,1,369.34,65,Moderate
16759,2011-12-02,3,789.79,7,Moderate
16761,2011-09-04,1,316.62,96,Moderate
16762,2011-11-20,3,1207.24,19,Moderate
16763,2011-05-25,1,611.8499999999999,198,At-Risk
16765,2011-02-18,1,34.0,294,At-Risk
16766,2011-03-11,2,1145.6,273,At-Risk
16768,2011-10-23,3,478.09,47,Moderate
16769,2011-03-24,1,361.54,260,At-Risk
16770,2011-10-13,3,494.9,57,Moderate
16771,2011-11-06,5,2242.61,33,Loyal
16773,2011-10-13,1,171.59,57,Moderate
16774,2011-10-03,4,661.52,67,Moderate
16776,2011-10-10,1,371.54,60,Moderate
16777,2011-09-20,2,222.62,80,Moderate
16778,2011-09-26,2,245.94,74,Moderate
16780,2011-08-31,2,422.24,100,Moderate
16784,2011-11-20,1,107.6,19,Moderate
16788,2011-08-08,2,594.39,123,Moderate
16789,2011-12-01,1,80.80000000000001,8,Moderate
16790,2011-12-06,6,1545.62,3,Loyal
16791,2011-11-10,7,1705.78,29,Loyal
16792,2011-03-02,2,110.38,282,At-Risk
16793,2011-10-13,1,243.84,57,Moderate
16796,2011-09-11,1,305.62,89,Moderate
16800,2011-11-28,1,1162.65,11,Moderate
16801,2011-06-29,4,1594.23,163,Loyal
16803,2011-10-05,1,332.3,65,Moderate
16804,2011-11-16,3,536.99,23,Moderate
16805,2011-06-19,1,245.82,173,At-Risk
16806,2011-08-28,4,762.16,103,Moderate
16807,2011-07-20,3,1121.59,142,Moderate
16808,2011-09-01,2,288.42,99,Moderate
16809,2011-11-16,5,914.69,23,Loyal
16810,2011-05-31,1,309.54,192,At-Risk
16811,2011-12-05,2,547.07,4,Moderate
16816,2011-08-28,3,341.28000000000003,103,Moderate
16817,2011-12-07,7,1237.45,2,Loyal
16820,2011-09-05,1,497.61,95,Moderate
16823,2011-04-26,1,358.38,227,At-Risk
16824,2011-11-24,2,460.64,15,Moderate
16825,2011-11-01,2,775.18,38,Moderate
16826,2011-10-19,1,341.7,51,Moderate
16828,2011-09-07,2,128.5,93,Moderate
16829,2011-07-06,1,197.22,156,At-Risk
16830,2011-11-01,1,325.91,38,Moderate
16832,2011-06-08,3,199.15,184,At-Risk
16833,2011-12-08,4,1106.53,1,Loyal
16834,2011-04-26,1,413.46,227,At-Risk
16835,2011-08-03,1,99.1,128,Moderate
16836,2011-10-31,2,251.87,39,Moderate
16838,2011-05-26,2,588.85,197,At-Risk
16841,2011-11-03,6,1869.82,36,Loyal
16842,2011-08-31,3,1264.19,100,Moderate
16846,2011-10-20,1,214.32,50,Moderate
16847,2011-10-27,1,193.44,43,Moderate
16848,2011-10-18,1,281.42,52,Moderate
16849,2011-06-06,1,124.57,186,At-Risk
16850,2011-01-10,1,332.41,333,At-Risk
16851,2011-12-05,3,342.45,4,Moderate
16852,2011-11-29,2,144.91,10,Moderate
16855,2011-11-16,2,328.40000000000003,23,Moderate
16856,2011-11-25,1,35.400000000000006,14,Moderate
16859,2011-07-18,2,747.81,144,Moderate
16861,2011-10-11,2,173.76,59,Moderate
16863,2011-11-08,1,338.55,31,Moderate
16866,2011-07-22,3,207.74,140,Moderate
16869,2011-11-17,4,817.12,22,Moderate
16871,2011-11-17,6,2812.34,22,Loyal
16872,2011-09-23,3,680.02,77,Moderate
16875,2011-10-03,5,2095.53,67,Loyal
16877,2011-11-27,6,846.62,12,Loyal
16878,2011-09-16,1,13.3,84,Moderate
16880,2011-11-09,7,1491.43,30,Loyal
16881,2011-10-04,1,432.0,66,Moderate
16882,2011-10-04,3,705.12,66,Moderate
16883,2011-06-05,1,144.45,187,At-Risk
16884,2011-11-02,2,429.84,37,Moderate
16885,2011-11-24,2,272.46,15,Moderate
16887,2011-11-04,1,192.33,35,Moderate
16889,2011-05-29,3,1578.67,194,At-Risk
16891,2011-12-08,4,525.17,1,Moderate
16892,2011-12-08,5,518.19,1,Loyal
16895,2011-10-06,1,202.27,64,Moderate
16897,2011-02-13,2,289.78,299,At-Risk
16898,2011-11-13,2,388.95,26,Moderate
16899,2011-12-02,5,1100.51,7,Loyal
16900,2011-11-23,3,887.11,16,Moderate
16902,2011-08-15,1,1706.88,116,Moderate
16903,2011-11-10,1,363.2,29,Moderate
16905,2011-12-04,6,2783.2,5,Loyal
16906,2011-09-19,4,559.59,81,Moderate
16907,2011-11-10,4,748.84,29,Moderate
16909,2011-09-28,1,379.14,72,Moderate
16910,2011-12-05,8,1508.96,4,Loyal
16913,2011-02-22,1,113.44,290,At-Risk
16914,2011-11-03,1,183.76,36,Moderate
16915,2011-11-30,6,621.6800000000001,9,Loyal
16916,2011-11-16,1,365.98,23,Moderate
16917,2011-03-08,1,391.52,276,At-Risk
16918,2011-10-21,6,1068.82,49,Loyal
16921,2011-10-09,1,154.18,61,Moderate
16924,2011-11-18,3,829.89,21,Moderate
16927,2011-08-16,2,324.95,115,Moderate
16929,2011-12-06,7,1295.39,3,Loyal
16930,2011-11-13,3,378.89,26,Moderate
16932,2011-10-17,1,150.23000000000002,53,Moderate
16933,2011-12-08,2,563.23,1,Moderate
16934,2011-10-16,2,931.03,54,Moderate
16936,2011-11-14,1,261.9,25,Moderate
16938,2011-12-01,4,2711.6800000000003,8,Loyal
16940,2011-10-18,3,3049.88,52,Loyal
16943,2011-05-12,3,816.73,211,At-Risk
16947,2011-04-18,1,406.48,235,At-Risk
16948,2011-07-24,3,435.02,138,Moderate
16949,2011-12-06,6,1286.27,3,Loyal
16950,2011-10-14,2,1006.56,56,Moderate
16951,2011-07-28,3,1277.75,134,Moderate
16952,2011-08-22,2,167.61,109,Moderate
16953,2011-11-09,1,20.8,30,Moderate
16954,2011-12-09,8,1738.28,0,Loyal
16955,2011-06-08,2,329.57,184,At-Risk
16956,2011-11-22,1,308.74,17,Moderate
16957,2011-04-14,2,416.64,239,At-Risk
16959,2011-09-13,1,117.35,87,Moderate
16960,2011-11-01,3,507.05,38,Moderate
16961,2011-08-15,1,234.17,116,Moderate
16963,2011-06-05,1,110.55,187,At-Risk
16965,2011-04-27,1,201.19,226,At-Risk
16966,2011-12-01,7,2154.97,8,Loyal
16967,2011-06-03,1,319.02,189,At-Risk
16968,2011-12-05,2,439.43,4,Moderate
16969,2011-10-31,3,650.41,39,Moderate
16971,2011-11-01,1,357.21,38,Moderate
16976,2011-03-17,1,251.52,267,At-Risk
16978,2011-09-23,1,344.33,77,Moderate
16979,2011-12-06,6,1852.0,3,Loyal
16980,2011-03-29,2,1028.46,255,At-Risk
16982,2011-10-10,1,384.06,60,Moderate
16983,2011-11-27,6,1742.38,12,Loyal
16986,2011-11-10,2,1873.2,29,Loyal
16987,2011-12-06,7,1616.8,3,Loyal
16988,2011-12-04,1,126.12,5,Moderate
16989,2011-12-02,6,1133.25,7,Loyal
16990,2011-05-05,1,179.0,218,At-Risk
16992,2011-11-29,5,1614.31,10,Loyal
16996,2011-11-09,4,1329.42,30,Loyal
16997,2011-02-24,3,702.0,288,At-Risk
16998,2011-07-13,4,295.0,149,Moderate
16999,2011-11-16,2,484.82,23,Moderate
17002,2011-09-15,3,1493.73,85,Loyal
17004,2011-10-24,2,1312.14,46,Moderate
17006,2011-12-05,4,781.78,4,Moderate
17007,2011-10-20,4,682.8100000000001,50,Moderate
17010,2011-11-21,1,195.36,18,Moderate
17011,2011-11-09,1,270.9,30,Moderate
17014,2011-12-01,3,583.4300000000001,8,Moderate
17015,2011-11-11,3,1838.61,28,Loyal
17018,2011-10-30,2,920.1,40,Moderate
17019,2011-11-28,3,899.26,11,Moderate
17022,2011-11-08,1,71.0,31,Moderate
17024,2011-10-25,3,95.85,45,Moderate
17025,2011-10-10,1,196.8,60,Moderate
17026,2011-06-07,1,121.68,185,At-Risk
17027,2011-09-22,6,877.5600000000001,78,Loyal
17029,2011-08-21,2,716.0,110,Moderate
17030,2011-10-07,1,146.87,63,Moderate
17031,2011-11-28,2,380.35,11,Moderate
17033,2011-09-14,2,722.34,86,Moderate
17034,2011-11-23,3,745.52,16,Moderate
17035,2011-04-08,2,433.53,245,At-Risk
17037,2011-09-13,1,1267.32,87,Moderate
17038,2011-11-09,1,112.4,30,Moderate
17040,2011-07-25,1,449.73,137,Moderate
17041,2011-11-13,2,766.99,26,Moderate
17042,2011-12-07,5,1036.58,2,Loyal
17043,2011-11-07,4,1735.18,32,Loyal
17044,2011-11-14,1,948.48,25,Moderate
17045,2011-08-18,3,339.44,113,Moderate
17046,2011-07-05,1,642.02,157,At-Risk
17047,2011-09-15,3,1100.9,85,Moderate
17048,2011-08-14,3,925.35,117,Moderate
17050,2011-09-04,6,3185.64,96,Loyal
17051,2011-05-29,1,240.89,194,At-Risk
17052,2011-11-11,1,399.09,28,Moderate
17053,2011-08-01,1,498.48,130,Moderate
17054,2011-11-11,5,1356.33,28,Loyal
17058,2011-09-19,3,1179.89,81,Moderate
17059,2011-11-10,4,2358.03,29,Loyal
17060,2011-03-18,1,234.24,266,At-Risk
17062,2011-01-30,1,102.64,313,At-Risk
17063,2011-11-18,7,1461.14,21,Loyal
17064,2011-10-12,3,855.45,58,Moderate
17069,2011-11-11,7,2126.5,28,Loyal
17070,2011-08-17,1,304.24,114,Moderate
17073,2011-11-22,4,1446.09,17,Loyal
17075,2011-11-22,4,834.12,17,Moderate
17076,2011-11-03,2,689.5799999999999,36,Moderate
